Session ID,Session Start Date,Session End Date,Session Duration,Session Location,Session Talent,Session QA,Session Day,Film ID,Film International Title,Film Original Title,Film Year,Film Duration,Film Directors,Director Biography,Film Synopsis (en),Film Credits (en),Film Genres,Film Sections,Film Categories,Film Awards,Film Types,Film Languages,Film Countries,Film URL
1645-film_session,2024-10-11T14:30:00,2024-10-11T17:57:00,207,Cinema Escorxador,True,True,2024-10-11,5731-film,"Dracula, Prisoner of Frankenstein (4K)",Drácula contra Frankenstein (4K),1971,84,Jess Franco,,"Jonathan Seward tracks down Count Dracula in his castle and succeeds in killing him by driving a stake through his heart. Shortly afterwards, Dr. Frankenstein resurrects the vampire using a nightclub singer's blood. The scientist and the vampire, along with Frankenstein's monster and a mutant assistant by the name of Morpho, join forces to create an army to rule the world. One of Jes&uacute;s Franco's very best monster mashes.","<strong>Director</strong><br />Jes&uacute;s Franco<br /><strong>Writer</strong><br />Jes&uacute;s Franco<br /><strong>Cinematography</strong><br />Jos&eacute; Climent<br /><strong>Editor</strong><br />Mar&iacute;a Luisa Soriano<br /><strong>With</strong><br />Dennis Price, Howard Vernon, Paca Gabald&oacute;n",Fiction,Sitges Clàssics,,,Feature film,English; French,Spain; France,https://sitgesfilmfestival.com/en/film/2024/dracula-contra-frankenstein-4k
1965-film_session,2024-10-11T15:00:00,2024-10-11T16:05:00,65,Sala Llevant,True,False,2024-10-11,6157-film,Sessió Especial - Imagen DEATH,Sessió Especial - Imagen DEATH,2024,60,,,,<p>GERMEN (30 Anniversary). (2024 &ndash; 60m)</p><p>Dir: Adri&aacute;n L&oacute;pez</p>,,Brigadoon,,,,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/sessio-especial-imagen-death
1620-film_session,2024-10-11T15:15:00,2024-10-11T17:18:00,123,Sala Auditori Meliá,False,False,2024-10-11,5800-film,Cloud,Cloud,2024,123,Kurosawa Kiyoshi,"Japanese filmmaker who received the Time Machine Award at Sitges 2006, he has also garnered awards at the Cannes and Venice film festivals, and even a Medal of Honor from Emperor Naruhito.","Kiyoshi Kurosawa is back and in excellent style with this crime thriller where he once again sets out from the intersection between the digital and our own world to address the underlying violence that permeates people's daily lives. In it, a boy who makes a living by reselling objects over the Internet discovers that sometimes actions can have unforeseen... and lethal consequences.","<strong>Director</strong><br />Kiyoshi Kurosawa&nbsp;<br /><strong>Writer</strong><br />Kiyoshi Kurosawa&nbsp;<br /><strong>Cinematography&nbsp;</strong><br />Yasuyuki Sasaki&nbsp;&nbsp;<br /><strong>With&nbsp;</strong><br />Masaki Suda, Kotone Furukawa, Masataka Kubota&nbsp;",Fiction,Òrbita,,,Feature film,Japanese,Japan,https://sitgesfilmfestival.com/en/film/2024/cloud
1712-film_session,2024-10-11T15:30:00,2024-10-11T17:17:00,107,Cinema Casino Prado,False,False,2024-10-11,5998-film,The American Backyard,L'orto americano,2024,107,Pupi Avati,,,,Fiction,Sitges Collection,,,Feature film,Italian; English,Italy,https://sitgesfilmfestival.com/en/film/2024/lorto-americano
1864-film_session,2024-10-11T16:00:00,2024-10-11T17:35:00,95,Sala Llevant,True,False,2024-10-11,6158-film,Combinados de ficción,Combinados de ficción,2024,90,,,,"<p>SOMBRAS (2024 &ndash; 15m.)<br />Dir: Mateo Franco, Manuel Preto.</p><p>&nbsp;</p><p>CABRALES (2024 &ndash; 10m.)<br />Dir: Sergio Morcillo.</p><p>&nbsp;</p><p>LA RESPUESTA DE L&Oacute;PE DE VEGA (2024 &ndash; 19m.)<br />Dir: Diana Caro.</p><p>&nbsp;</p><p>DIE S&Uuml;NDE (EL PECADO) (2024 &ndash; 15m.)<br />Dir: Demelsa L&oacute;pez.</p><p>&nbsp;</p><p>BENIDORM BAJO EL TERROR DE LOS ZOMBIES (2024 &ndash; 30m.)<br />Dir: Manolito Motosierra.</p>",,Brigadoon,,,,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/combinados-ficcion
1846-film_session,2024-10-11T17:00:00,2024-10-11T18:24:00,84,Centre Cultural Miramar,False,False,2024-10-11,5871-film,Abah and his Band,Abá e sua Banda,2024,84,Humberto Avelar,,,,Fiction,Sitges Family - Kids,,,Feature film,Portuguese,Brazil,https://sitgesfilmfestival.com/en/film/2024/abah-and-his-band
1813-film_session,2024-10-11T17:45:00,2024-10-11T20:01:00,136,Cinema Casino Prado,True,True,2024-10-11,6005-film,The Soul Eater,Le Mangeur d'Âmes,2024,111,"Alexandre Bustillo, Julien Maury",,,,Fiction,Sessions Especials,,,Feature film,French,France; Belgium,https://sitgesfilmfestival.com/en/film/2024/soul-eater
1883-film_session,2024-10-11T18:00:00,2024-10-11T19:50:00,110,Sala Llevant,True,False,2024-10-11,6159-film,"Entre el stop motion, la animación y la distopía","Entre el stop motion, la animación y la distopía",2024,105,,,,"<p>JUNTA TRIMESTRAL (2024 &ndash; 9m.)<br />Dir: Pablo Llorens.</p><p>FEROZ (2024 &ndash; 5m.)<br />Dir: Jorge Chavero.</p><p>ANTES DE MORIR, LA SOMBRA DEL WENDIGO (2024 &ndash; 8m.)<br />Dir: Alvar Vielsa.</p><p>LAPSO (2024 &ndash; 17m.)<br />Dir: C&aacute;ndido P&eacute;rez de Armas.</p><p>CONFLICTIVOS PRODUCTIONS, 25 A&Ntilde;OS FRACASANDO CON TODO &Eacute;XITO (2024 &ndash; 65m.)<br />Dir: SAM, Fran S&aacute;nchez.</p>",,Brigadoon,,,,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/stop-motion-animacion-distopia
1572-film_session,2024-10-11T18:15:00,2024-10-11T20:09:00,114,Sala Auditori Meliá,True,False,2024-10-11,6001-film,Please Don't Feed The Children,Please Don't Feed The Children,2024,94,Destry Allin Spielberg,"Daughter of Steven Spielberg and Kate Capshaw, she makes her feature film debut withPlease Don't Feed the Children.","In a world where a pandemic has decimated the adult population of the planet, a group of orphans cross the United States in search of a new life. During their journey, they unexpectedly fall prey to a bloodthirsty woman with a hidden and horrifying past. This highly anticipated dystopian thriller stars Michelle Dockery, known for <em>Downton Abbey</em>, and the legendary Giancarlo Esposito.","<p><strong></strong></p><strong>Director</strong><br />Destry Allyn Spielberg<br /><strong>Writer</strong><br />Paul Bertino<br /><strong>Cinematography</strong><br />Shane Sigler<br /><strong>Editor</strong><br />Todd Sandler<br /><strong>With</strong><br />Michelle Dockery, Giancarlo Esposito, Zoe Coletti<p></p>",Fiction,Sitges Collection,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/please-dont-feed-children
1664-film_session,2024-10-11T18:30:00,2024-10-11T20:59:00,149,Cinema Escorxador,True,True,2024-10-11,5685-film,Exorcismo,Exorcismo,2024,123,Alberto Sedano,,,,Documentary,Sitges Documenta,,,Feature film,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/exorcismo
1927-film_session,2024-10-11T19:00:00,2024-10-11T20:26:00,86,Centre Cultural Miramar,False,False,2024-10-11,5837-film,John Vardar vs the Galaxy,Jon Vardar protiv Galaksijata,2024,86,Goce Cvetanovski,,,,Fiction,Sitges Family - Kids,,,Feature film,Macedonian,North Macedonia; Hungary; Bulgaria; Croatia,https://sitgesfilmfestival.com/en/film/2024/john-vardar-vs-galaxy
1602-film_session,2024-10-11T19:45:00,2024-10-11T19:45:00,0,Sala Tramuntana Meliá,False,False,2024-10-11,6177-film,Beating Hearts,L'amour ouf,0,0,Gilles Lellouche,,,,,Òrbita - Cloenda,,,Feature film,French,,https://sitgesfilmfestival.com/en/film/2024/beating-hearts
1911-film_session,2024-10-11T20:00:00,2024-10-11T21:45:00,105,Sala Llevant,True,False,2024-10-11,6160-film,HCLM – Degustación variada,HCLM – Degustación variada,2024,100,,,,<p>EL T&Uacute;NEL (2023 &ndash; 10m.)<br />Dir: Javier L&oacute;pez Velasco.</p><p>&nbsp;</p><p>LA BONITA (2024 &ndash; 17m)<br />Dir: Miguel C&oacute;rcoles.</p><p>&nbsp;</p><p>VIGILIA (2023 &ndash; 6m.)<br />Dir: Juan Mart&iacute;nez.</p><p>&nbsp;</p><p>ADAPTARSE O VIVIR (2024 &ndash; 8m.)<br />Dir: Miguel Escamilla.</p><p>&nbsp;</p><p>CHAGTAN (2024 &ndash; 17m.)<br />Dir: Maribel Mu&ntilde;oz.</p><p>&nbsp;</p><p>EL RATONCITO P&Eacute;REZ Y LA MAGIA DEL CAPITALISMO (2023 &ndash; 5m.)<br />Dir: R. Ruvens.</p><p>&nbsp;</p><p>CARNE (2023 &ndash; 6m.)<br />Dir: Ana Maestre.</p><p>&nbsp;</p><p>CAMBIO DE AIRES (2023 &ndash; 6m.)<br />Dir: Sergio Mart&iacute;nez.</p><p>&nbsp;</p><p>MAL DE OJO (2024 &ndash; 24m.)<br />Dir: Rub&eacute;n Laguna Castellanos</p>,,Brigadoon,,,,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/hclm-degustacion-variada
1654-film_session,2024-10-11T20:45:00,2024-10-11T22:43:00,118,Cinema Casino Prado,False,False,2024-10-11,5994-film,Electric Child,Electric Child,2024,118,Simon Jaquemet,,,,Fiction,Noves Visions,,,Feature film,English; Japanese; German,Switzerland; Germany; Netherlands (the); Philippines (the),https://sitgesfilmfestival.com/en/film/2024/electric-child
1920-film_session,2024-10-11T21:00:00,2024-10-11T22:36:00,96,Centre Cultural Miramar,True,False,2024-10-11,6029-film,Idiot Girls and School Ghost: School Anniversary,아메바 소녀들과 학교 괴담: 개교기념일,2024,91,Kim Min-ha,,,,Fiction,Sitges Family - Teens,,,Feature film,Korean,Korea (the Republic of),https://sitgesfilmfestival.com/en/film/2024/idiot-girls-and-school-ghost-school-anniversary
1573-film_session,2024-10-11T21:00:00,2024-10-11T22:52:00,112,Sala Auditori Meliá,True,False,2024-10-11,5682-film,The Wailing,El llanto,2023,107,Pedro Martín Calero,,"Something is stalking Andrea, but no one, not even she herself, knows what it is. Twenty years earlier, ten thousand kilometers away, the same presence terrified Marie. Camila was the only person who could understand what was happening to her, but no one believed her. Confronted with this threat, the three of them hear the same startling sound. A wail. Supernatural horror co-scripted by Isabel Pe&ntilde;a, screenwriter behind<em> As Bestas</em>.","<strong>Director</strong><br />Pedro Mart&iacute;n Calero&nbsp;<br /><strong>Writer</strong><br />Isabel Pe&ntilde;a, Pedro Mart&iacute;n Calero&nbsp;<br /><strong>Cinematography</strong><br />Constanza Sandoval &nbsp;<br /><strong>Editor</strong><br />Victoria Lammers &nbsp;<br /><strong>With</strong><br />Ester Exp&oacute;sito, Mathilde Ollivier, Malena Villa&nbsp;",Fiction,Sitges Collection,,,Feature film,Spanish; French,Spain; Argentina; France,https://sitgesfilmfestival.com/en/film/2024/llanto
1746-film_session,2024-10-11T21:30:00,2024-10-11T23:10:00,100,Cinema Escorxador,True,False,2024-10-11,5864-film,Noise,Noise,2024,95,Soo-jin Kim,Busan-born director whose short filmThe Line(2013) was nominated at the Cannes Film Festival. Noise is his feature debut.,"Ju-young is a young woman with a hearing impediment who decides to investigate her sister's inexplicable disappearance, last seen in her apartment. Feeling more and more cornered, Ju-young begins to hear strange sounds and sense an evil presence in the apartment. Tons of intrigue and unease in this debut film that is reminiscent of J-horror, and which provides a good indication of the health of South Korean horror.","<strong>Director</strong><br />Kim Soo-jin<br /><strong>Writer</strong><br />Lee Je-hui, Kim Yong-hwan, Kim Soo-jin&nbsp;<br /><strong>Cinematography</strong><br />Jun Hong-kyu&nbsp;<br /><strong>Editor</strong><br />Kim Woo-hyun, Kim Ha-na&nbsp;<br /><strong>With</strong><br />Lee Sun-bin, Kim Min-seok, Jun Ik-ryoung&nbsp;",Fiction,Panorama,,,Feature film,Korean,Korea (the Republic of),https://sitgesfilmfestival.com/en/film/2024/noise
1882-film_session,2024-10-11T22:00:00,2024-10-11T23:45:00,105,Sala Llevant,True,False,2024-10-11,6161-film,Ensalada de ostias con entrantes,Ensalada de ostias con entrantes,2024,100,,,,<p>EL DURO (HARD COIN) (2023 &ndash; 87m.)<br />Dir: Nacho Serapio.</p><p>&nbsp;</p><p>AYUDA (2023 &ndash; 5m.)<br />Dir: Andr&eacute;s Amores.</p><p>&nbsp;</p><p>PAPU (2024 &ndash; 5m .)<br />Dir: Jes&uacute;s Loniego.</p>,,Brigadoon,,,,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/ensalada-ostias-entrantes
1663-film_session,2024-10-11T23:00:00,2024-10-12T00:30:00,90,Sala Tramuntana Meliá,True,False,2024-10-11,5996-film,Exorcism Chronicles: The Beginning,Toe-ma-rok,2024,85,Dong-chul Kim,"Renowned animator, illustrator and filmmaker, who is a member of the prestigious Korean production company Locus Animation Studios.","Father Park is a doctor-turned-priest who was excommunicated after performing exorcisms for a church that refused to believe in the existence of supernatural evils. When his longtime friend, a monk from a secretive, magic-wielding temple, calls upon him to protect a na&iuml;ve but empowered child from his evil master, Father Park must confront his past. A surprising, animated version of live-action exorcism films.","<strong>Director</strong><br />Kim Dong-chul<br /><strong>Writer</strong><br />Lee Woo-hyouk, Lee Dong-ha<br /><strong>Editor</strong><br />Kim Woo-il<br /><strong>With</strong><br />Choi Han, Lim Chae-bin, Jung Yoo-jung",Fiction,Sitges Collection,,,Feature film,Korean,Korea (the Republic of),https://sitgesfilmfestival.com/en/film/2024/exorcism-chronicles-beginning
1697-film_session,2024-10-11T23:15:00,2024-10-12T00:39:00,84,Cinema Casino Prado,False,False,2024-10-11,5801-film,It Doesn't Get Any Better Than This,It Doesn't Get Any Better Than This,2023,84,"Rachel Kempf, Nick Toti",,"A married couple obsessed with horror movies buys an abandoned duplex with the intention of using it as a location to film a low-budget horror movie. Once there, they discover that a whole assortment of very bizarre people are attracted to their new residence, gathering together in the vicinity. Thrilled by this real-life horror story, they will begin to investigate the reasons for this supernatural attraction.","<strong>Director</strong><br />Rachel Kempf, Nick Toti<br /><strong>Writer</strong><br />Rachel Kempf, Nick Toti, Christian<br /><strong>Cinematography</strong><br />Nick Toti&nbsp;<br /><strong>Editor</strong><br />Rachel Kempf, Ryan McDuffie, Nick Toti&nbsp;<br /><strong>With</strong><br />Rachel Kempf, Nick Toti, Christian",Mockumentary,Noves Visions,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/it-doesnt-get-any-better
1574-film_session,2024-10-11T23:30:00,2024-10-11T23:30:00,0,Sala Auditori Meliá,False,False,2024-10-11,6177-film,Beating Hearts,L'amour ouf,0,0,Gilles Lellouche,,,,,Òrbita - Cloenda,,,Feature film,French,,https://sitgesfilmfestival.com/en/film/2024/beating-hearts
1688-film_session,2024-10-11T23:30:00,2024-10-12T00:55:00,85,Cinema Escorxador,True,False,2024-10-11,5825-film,Halloween Tales,Historias de Halloween,2024,80,Kiko Prada,,,,Fiction,Panorama,,,Feature film,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/historias-halloween
1704-film_session,2024-10-12T01:00:00,2024-10-12T05:51:00,291,Sala Tramuntana Meliá,False,False,2024-10-12,6119-film,Summer Hit,El tema del verano,2024,91,Pablo Stoll Ward,,,,Fiction,Midnight X-Treme,,,Feature film,Spanish,Uruguay; Argentina; Chile,https://sitgesfilmfestival.com/en/film/2024/tema-verano
1704-film_session,2024-10-12T01:00:00,2024-10-12T05:51:00,291,Sala Tramuntana Meliá,False,False,2024-10-12,5988-film,Die Alone,Die Alone,2024,91,Lowell Dean,"Canadian filmmaker, known for the award-winning cult hitWolfCop(2014) and its sequelAnother WolfCop(2017).",,,Fiction,Midnight X-Treme,,,Feature film,English,Canada,https://sitgesfilmfestival.com/en/film/2024/die-alone
1704-film_session,2024-10-12T01:00:00,2024-10-12T05:51:00,291,Sala Tramuntana Meliá,False,False,2024-10-12,5866-film,Operation Undead,Operation Undead,2024,109,Kongkiat Komesiri,"Thai director and screenwriter, since debuting in 2005 with six other directors under the name “Team Ronin”, he has made a dozen films and series.","In 1941, during World War II, the Japanese army tries to take the Thai province of Chumphon. In order to do so, they have a biological weapon with unpredictable effects. A rookie sergeant and his brother are going to have to face not only the Japanese soldiers, but a much more terrifying threat. Zombies and gunfights in a brutal display of Thai horror filmmaking.","<strong>Director</strong><br />Kongkiat Komesiri<br /><strong>Writer</strong>&nbsp;<br />Kongkiat Komesiri&nbsp;<br /><strong>Editor</strong><br />Weerapat Tembundit&nbsp;<br /><strong>With</strong><br />Chanon Santinatornkul, Awat Ratanapintha, Supitcha Sangkhachinda&nbsp;",Fiction,Midnight X-Treme,,,Feature film,Thai; Japanese,Thailand,https://sitgesfilmfestival.com/en/film/2024/operation-undead
1703-film_session,2024-10-12T01:15:00,2024-10-12T05:37:00,262,Cinema Casino Prado,False,False,2024-10-12,6114-film,Jimmy & Stiggs,Jimmy & Stiggs,2024,80,Joe Begos,"He made his first film, Almost Human, in the winter of 2012 in his home state of Rhode Island, and has been making feature films ever since.","Jimmy Lang, a totally out-of-control horror movie director, has become a drug addict who lives as a homebound recluse. On one of his regular nights out partying, Jimmy is visited by a group of violent extraterrestrials. After making a decision to take on the aliens, he calls Stiggs, his best friend, looking for help. Joe Begos returns to Sitges with a lysergic, punk horror and sci-fi party starring none other than himself.","<strong>Director</strong><br />Joe Begos<br /><strong>Writer</strong><br />Joe Begos<br /><strong>Cinematography</strong><br />Brian Sowell, Mike Testin<br /><strong>Editor</strong><br />Josh Ethier<br /><strong>With</strong><br />Joe Begos, Matt Mercer, James Russo",Fiction,Midnight X-Treme,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/jimmy-stiggs
1703-film_session,2024-10-12T01:15:00,2024-10-12T05:37:00,262,Cinema Casino Prado,False,False,2024-10-12,6180-film,Plastic Guns,Les Pistolets en Plastique,2024,95,Jean-Christophe Meurisse,,,,Fiction,Midnight X-Treme,,,Feature film,French,France,https://sitgesfilmfestival.com/en/film/2024/plastic-guns
1703-film_session,2024-10-12T01:15:00,2024-10-12T05:37:00,262,Cinema Casino Prado,False,False,2024-10-12,5690-film,Krazy House,Krazy House,2024,87,Steffen Haars,Dutch directing duo known for their unbridled humor and outbursts of violence. Their best known work is the diptych formed by NewKids Turbo (2010) and New Kids Nitro (2011).,"Bernie is an extremely devout religious man and family man living in a 1990s American sitcom. However, his fun and idyllic family life is cut short by the appearance of a group of three Russian workers who are actually criminals wanted by the police. The directors of <em>New Kids Turbo</em> are back with a wild comedy featuring a cast headed by Nick Frost and Alicia Silverstone.","<strong>Director</strong><br />Steffen Haars, Flip Van der Kuil&nbsp;<br /><strong>Writer</strong><br />Steffen Haars, Flip Van der Kuil&nbsp;<br /><strong>Cinematography</strong><br />Joris Kerbosch	&nbsp;<br /><strong>Editor</strong><br />Ren&eacute; van Berge Henegouwen, Flip Van der Kuil&nbsp;<br /><strong>With</strong><br />Nick Frost, Alicia Silverstone, Kevin Connolly&nbsp;",Fiction,Midnight X-Treme,,,Feature film,English; Russian,Netherlands (the),https://sitgesfilmfestival.com/en/film/2024/krazy-house
1849-film_session,2024-10-12T08:15:00,2024-10-12T09:41:00,86,Cinema Casino Prado,False,False,2024-10-12,6189-film,Azrael,Azrael,2024,86,E.L. Katz,"New York filmmaker known for films such asCheap Thrills(2013),ABCs of Death 2(2014) andSmall Crimes(2017).","Many years after the apocalypse, a cult of mute and violent fanatics hunts down a young girl named Azrael who has escaped from a prison. Once again captured by the cult with the idea of sacrificing her to appease the existence of an ancestral evil, the young woman will stop at nothing to ensure her own survival. Samara Weaving, one of the most outstanding scream queens of the 21st century, stars in this brutal post-apocalyptic tour de force.","<strong>Director</strong><br />E.L. Katz<br /><strong>Writer</strong><br />Simon Barrett&nbsp;<br /><strong>Cinematography</strong><br />Mart Taniel&nbsp;<br /><strong>Editor</strong><br />Ben Baudhuin&nbsp;<br /><strong>With</strong><br />Samara Weaving, Vic Carmen Sonne, Nathan Stewart-Jarrett",Fiction,Oficial Fantàstic Competició,,,Feature film,English,United States of America (the); Estonia,https://sitgesfilmfestival.com/en/film/2024/azrael
1689-film_session,2024-10-12T08:30:00,2024-10-12T09:50:00,80,Cinema Escorxador,False,False,2024-10-12,5825-film,Halloween Tales,Historias de Halloween,2024,80,Kiko Prada,,,,Fiction,Panorama,,,Feature film,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/historias-halloween
1748-film_session,2024-10-12T08:30:00,2024-10-12T10:12:00,102,Sala Auditori Meliá,False,False,2024-10-12,5798-film,Nunca te sueltes (Never Let Go),Never Let Go,2024,102,Alexandre Aja,"Parisian filmmaker specializing in genre films, with movies that includeHigh Tension(2003),The Hills Have Eyes(2006) or his more recentCrawl(2019).","A distraught mother and her two children live in a cabin in the woods under the influence of an evil spirit. They need to be connected at all times, clinging to each other, even to the point of tying themselves together with ropes. But, when one of the children starts to question whether the evil is real, the ties that bind them together are broken, triggering a terrifying struggle for survival.","<strong>Director</strong><br />Alexandre Aja<br /><strong>Writer</strong><br />KC Coughlin, Ryan Grassby<br /><strong>Cinematography</strong><br />Maxime Alexandre&nbsp;<br /><strong>Editor</strong><br />Elliot Greenberg&nbsp;<br /><strong>With</strong><br />Halle Berry, Percy Daggs IV, Anthony B. Jenkins&nbsp;",Fiction,Cloenda,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/nunca-te-sueltes-never-let-go
1640-film_session,2024-10-12T08:30:00,2024-10-12T10:24:00,114,Sala Tramuntana Meliá,False,False,2024-10-12,5991-film,Dragon Dilatation,Dragon Dilatation,2024,114,Bertrand Mandico,"Trained in the world of auteur short films and a close collaborator of the music group M83, he made his feature film debut with the award-winning The Wild Boys (2017).",,,Fiction,Noves Visions - Cloenda; Sessions Especials,,,Feature film,French; English; Japanese,France,https://sitgesfilmfestival.com/en/film/2024/dragon-dilatation
1646-film_session,2024-10-12T10:15:00,2024-10-12T13:21:00,186,Cinema Escorxador,True,False,2024-10-12,5813-film,Night of the Walking Dead (Strange Love of The Vampires),El extraño amor de los vampiros,1975,89,León Klimovsky,,"In a 19th century village, Catherine, the daughter of a bourgeois man, and suffering from a terminal disease that is killing her, returns home following her sister's death. There, she winds up falling in love with Count Rudolf Wuterberg, who lives in a nearby castle and who turns out to be a vampire. Splendid 2K restoration of a rara avis in Spanish &ldquo;fantaterror&ldquo; and one of Le&oacute;n Klimovsky's hidden gems.","<p><strong>Director</strong></p><p>Le&oacute;n Klimovsky	&nbsp;</p><p><strong>Writer&nbsp;</strong></p><p>Juan Jos&eacute; Daza, Carlos Pumares, Juan Jos&eacute; Porto&nbsp;</p><p><strong>Cinematography</strong></p><p>Miguel Fern&aacute;ndez Mila&nbsp;</p><p><strong>Editor</strong></p><p>Jos&eacute; Antonio Rojo	&nbsp;</p><p><strong>With&nbsp;</strong></p><p>Emma Cohen, Carlos Ballesteros, Viky Luss&oacute;n&nbsp;</p>",Fiction,Sitges Clàssics,,,Feature film,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/extrano-amor-vampiros
1646-film_session,2024-10-12T10:15:00,2024-10-12T13:21:00,186,Cinema Escorxador,True,False,2024-10-12,5814-film,Dracula's Saga,La saga de los Drácula,1973,92,León Klimovsky,,"Count Dracula's granddaughter travels with her husband, who is not a vampire, to Transylvania to visit her grandfather, a direct descendant of Vlad the Impaler. On the way to the castle they will gradually discover what awaits them on their arrival: to beget the new member of the saga. One of Leon Klimovsky's masterpieces and a film that successfully blends the myth of Dracula and the diabolical pregnancies from <em>Rosemary's Baby</em>.","<strong>Director</strong><br />Le&oacute;n Klimovsky&nbsp;<br /><strong>Writer</strong><br />Emilio Mart&iacute;nez L&aacute;zaro, Juan T&eacute;bar&nbsp;<br /><strong>Cinematography&nbsp;</strong><br />Francisco S&aacute;nchez	&nbsp;<br /><strong>Editor</strong><br />Antonio Ram&iacute;rez de Loaysa&nbsp;<br /><strong>With</strong><br />Tina S&aacute;inz, Tony Isbert, Narciso Ib&aacute;&ntilde;ez Menta&nbsp;",Fiction,Sitges Clàssics,,,Feature film,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/saga-dracula
1711-film_session,2024-10-12T10:15:00,2024-10-12T13:05:00,170,Cinema Casino Prado,True,False,2024-10-12,6044-film,Llámame Paul,Llámame Paul,2024,77,Víctor Matellano García,"Film and theater director, screenwriter and writer. He's known for fiction films likeWax(2014) and the documentariesMi adorado Monster(2021) andValley of Concavenator(2023).","On the occasion of the 90th anniversary of the birth of actor and director Jacinto Molina, better known as Paul Naschy, this film documents the legacy of this legendary Spanish fantaterror genre figure. Using as its starting point a heart attack he suffered in 1991, the film takes a look at Naschy's life and work through stock footage from his films and testimonies from important collaborators, including actors Caroline Munro and Jack Taylor.","<strong>Director</strong><br />V&iacute;ctor Matellano<br /><strong>Writer</strong><br />&Aacute;ngel Sala, V&iacute;ctor Matellano<br /><strong>Cinematography</strong><br />David Cort&aacute;zar<br /><strong>Editor</strong><br />Abi&aacute;n Molina<br /><strong>With</strong><br />Paul Naschy, Caroline Munro, Jack Taylor",Documentary,Sitges Documenta; Sessions Especials,,,Feature film,Spanish; English,Spain,https://sitgesfilmfestival.com/en/film/2024/llamame-paul
1711-film_session,2024-10-12T10:15:00,2024-10-12T13:05:00,170,Cinema Casino Prado,True,False,2024-10-12,5969-film,Dr. Jekyll versus the Werewolf (4K),Dr. Jekyll y el Hombre Lobo (4K),1972,83,León Klimovsky,,"Waldemar Daninsky visits the Swinging London of the 1970s in search of a cure for his lycanthrope curse. There he meets Dr. Jekyll, a legendary scientist who comes up with an antidote that could put an end to the tortured Daninsky's problems. However, the potion has an unexpected side effect. The creative duo formed by Naschy and Klimovsky in their most unprejudiced and pop facet.","<strong>Director</strong><br />Le&oacute;n Klimovsky&nbsp;<br /><strong>Writer</strong><br />Paul Naschy&nbsp;<br /><strong>Cinematography</strong><br />Francisco Fraile&nbsp;<br /><strong>Editor&nbsp;</strong><br />Petra de Nieva&nbsp;<br /><strong>With</strong><br />Paul Naschy, Jack Taylor, Shirley Corrigan&nbsp;",Fiction,Sitges Clàssics,,,Feature film,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/dr-jekyll-hombre-lobo-4k
1718-film_session,2024-10-12T10:45:00,2024-10-12T12:19:00,94,Sala Tramuntana Meliá,False,False,2024-10-12,6174-film,Luna,Luna,2024,94,Alfonso Cortés-Cavanillas,,,,Fiction,Oficial Fantàstic Competició,,,Feature film,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/luna
1639-film_session,2024-10-12T10:45:00,2024-10-12T12:24:00,99,Sala Auditori Meliá,False,False,2024-10-12,5989-film,Diplodocus,Smok Diplodok,2024,99,Wojtek Wawszczyk,,"Diplodocus is a curious little dinosaur whose parents disappear under mysterious circumstances, but he actually lives in a comic book drawn by an underrated artist named Ted. Convinced by his publisher that his dinosaur comic is holding him back in his career, Ted grabs an eraser... which is when Diplodocus discovers that he can teleport from one comic to another.","<strong>Diretor</strong><br />Wojtek Wawszczyk<br /><strong>Writer</strong><br />Wojtek Wawszczyk<br /><strong>Cinematography</strong><br />Tomasz Lew Leśniak<br /><strong>Editor</strong><br />Wojciech Włodarski<br /><strong>With</strong><br />Julian Wanderer, Tadeusz Baranowski, Rachel Butera",Fiction,Sitges Collection; Anima't,,,Feature film,English,Poland; Czech Republic,https://sitgesfilmfestival.com/en/film/2024/diplodocus
1877-film_session,2024-10-12T11:00:00,2024-10-12T12:56:00,116,Centre Cultural Miramar,False,False,2024-10-12,6190-film,El Castillo a través del Espejo,Kagami no Kojo,2022,116,Keiichi Hara,"One of the most prolific directors of Shin-Chan and the numerous films to follow, he is best known for directing feature films like Summer Days with Coo (2007), Colorful (2010) or Miss Hokusai (2015).",,,Fiction,Sitges Family - Kids,,,Feature film,Spanish,Japan,https://sitgesfilmfestival.com/en/film/2024/castillo-traves-espejo
